,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
разговор,0.0,0.0,0.0,0.0,0.0,0.0,0.003399048266485384,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0011135857461024498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006325110689437065,0.0,0.0,0.0008169934640522876,0.0,0.0,0.0,0.0,0.0,0.0003969829297340214,0.0,0.0,0.000564334085778781,0.0,0.00048496605237633366,0.0,0.000791765637371338,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006002400960384153,0.0,0.0,0.0,0.0,0.0,0.0,0.000851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вина,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004837929366231253,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001558846453624318,0.0
бассейный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0005567928730512249,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
друг,0.0007117437722419929,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0007959671000265323,0.0012674271229404308,0.0006954102920723226,0.0005173305742369374,0.0,0.0,0.0,0.0005567928730512249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004248088360237893,0.001784651992861392,0.0005720823798627002,0.00044169611307420494,0.0,0.0,0.0,0.0,0.002471169686985173,0.0,0.0,0.0,0.0007401924500370096,0.0,0.001488095238095238,0.0015879317189360857,0.0,0.0005844535359438924,0.0028216704288939053,0.0,0.0019398642095053346,0.0,0.0,0.0007959671000265323,0.0010793308148947653,0.0006361323155216285,0.0005899705014749262,0.0005614823133071309,0.0,0.0,0.0008216926869350862,0.0,0.002279202279202279,0.0,0.0,0.0007309941520467836,0.0,0.0024096385542168677,0.0,0.0016759776536312849,0.0,0.0,0.0006018657839301836,0.0006527415143603133,0.0016963528413910093,0.0,0.0005813953488372093,0.0013651877133105802,0.0,0.0,0.0,0.0,0.0008183306055646482,0.000980392156862745,0.0006138735420503376,0.0005159958720330237,0.0006195786864931846,0.000723589001447178,0.0,0.0,0.0,0.0038550501156515036,0.0012004801920768306,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.000851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0008613264427217916,0.0,0.0
ждать,0.0007117437722419929,0.0005224660397074191,0.0008143322475570033,0.0006218905472636816,0.0007541478129713424,0.0008620689655172414,0.0006798096532970768,0.0007959671000265323,0.0019011406844106464,0.0006954102920723226,0.0005173305742369374,0.0015290519877675841,0.001229256299938537,0.0009267840593141798,0.0005567928730512249,0.0009319664492078285,0.0005656108597285068,0.0007668711656441718,0.00043535045711797995,0.0007194244604316547,0.0005589714924538849,0.0007107320540156361,0.0004248088360237893,0.000594883997620464,0.0005720823798627002,0.00044169611307420494,0.0009000900090009,0.0007412898443291327,0.0006325110689437065,0.0006653359946773121,0.0008237232289950577,0.0008169934640522876,0.0008156606851549756,0.0005509641873278236,0.0007401924500370096,0.0008123476848090983,0.000496031746031746,0.0011909487892020642,0.0004837929366231253,0.0005844535359438924,0.001128668171557562,0.0008741258741258741,0.0009699321047526673,0.0008237232289950577,0.000791765637371338,0.0007959671000265323,0.0005396654074473826,0.0006361323155216285,0.0005899705014749262,0.0016844469399213925,0.000949667616334283,0.0008503401360544217,0.0008216926869350862,0.0007102272727272727,0.002279202279202279,0.0009216589861751152,0.0008748906386701663,0.0007309941520467836,0.0007716049382716049,0.0024096385542168677,0.0007727975270479134,0.0011173184357541898,0.0007639419404125286,0.0006613756613756613,0.0009027986758952753,0.0006527415143603133,0.0008481764206955047,0.0008032128514056225,0.0011627906976744186,0.0006825938566552901,0.0006060606060606061,0.0008156606851549756,0.0005633802816901409,0.0011435105774728416,0.0008183306055646482,0.000980392156862745,0.0006138735420503376,0.0005159958720330237,0.0006195786864931846,0.000723589001447178,0.0007017543859649122,0.0006097560975609756,0.0004434589800443459,0.0007710100231303007,0.0006002400960384153,0.0007704160246533128,0.0009115770282588879,0.0011267605633802818,0.0005911912503694946,0.0008156606851549756,0.000794912559618442,0.000851063829787234,0.0007776049766718507,0.0008756567425569177,0.0008481764206955047,0.0005737234652897303,0.0007704160246533128,0.0006257822277847309,0.0008613264427217916,0.000779423226812159,0.0008389261744966443
малый,0.0007117437722419929,0.0005224660397074191,0.0008143322475570033,0.0006218905472636816,0.0007541478129713424,0.0008620689655172414,0.0006798096532970768,0.0002653223666755107,0.0006337135614702154,0.0006954102920723226,0.0005173305742369374,0.0007645259938837921,0.0006146281499692685,0.0009267840593141798,0.0005567928730512249,0.0009319664492078285,0.0005656108597285068,0.0007668711656441718,0.00043535045711797995,0.0007194244604316547,0.0005589714924538849,0.0007107320540156361,0.0004248088360237893,0.000594883997620464,0.0005720823798627002,0.00044169611307420494,0.0009000900090009,0.0007412898443291327,0.0006325110689437065,0.0006653359946773121,0.0008237232289950577,0.0008169934640522876,0.0008156606851549756,0.0005509641873278236,0.0007401924500370096,0.0008123476848090983,0.000496031746031746,0.0003969829297340214,0.0004837929366231253,0.0005844535359438924,0.000564334085778781,0.0008741258741258741,0.00048496605237633366,0.0008237232289950577,0.000791765637371338,0.0002653223666755107,0.0005396654074473826,0.0006361323155216285,0.0005899705014749262,0.0005614823133071309,0.000949667616334283,0.0008503401360544217,0.0008216926869350862,0.0007102272727272727,0.0005698005698005698,0.0009216589861751152,0.0008748906386701663,0.0007309941520467836,0.0007716049382716049,0.0008032128514056225,0.0007727975270479134,0.0005586592178770949,0.0007639419404125286,0.0006613756613756613,0.0003009328919650918,0.0006527415143603133,0.0008481764206955047,0.0008032128514056225,0.0005813953488372093,0.0006825938566552901,0.0006060606060606061,0.0008156606851549756,0.0005633802816901409,0.0005717552887364208,0.0008183306055646482,0.000980392156862745,0.0012277470841006752,0.0005159958720330237,0.0006195786864931846,0.000723589001447178,0.0007017543859649122,0.0006097560975609756,0.0004434589800443459,0.0007710100231303007,0.0006002400960384153,0.0007704160246533128,0.0009115770282588879,0.0005633802816901409,0.0002955956251847473,0.0008156606851549756,0.000794912559618442,0.000851063829787234,0.0007776049766718507,0.0008756567425569177,0.0008481764206955047,0.0005737234652897303,0.0007704160246533128,0.0018773466833541927,0.0008613264427217916,0.000779423226812159,0.0008389261744966443
создать,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005306447333510214,0.0,0.0,0.0005173305742369374,0.0,0.0,0.0,0.0,0.0,0.0005656108597285068,0.0,0.0,0.0,0.0011179429849077697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004837929366231253,0.0,0.0,0.0,0.0,0.0,0.0,0.0005306447333510214,0.0010793308148947653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006018657839301836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000723589001447178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
звать,0.0007117437722419929,0.0005224660397074191,0.0008143322475570033,0.0012437810945273632,0.0007541478129713424,0.0008620689655172414,0.0006798096532970768,0.0005306447333510214,0.0012674271229404308,0.0006954102920723226,0.0005173305742369374,0.0007645259938837921,0.0006146281499692685,0.0009267840593141798,0.0005567928730512249,0.0009319664492078285,0.0005656108597285068,0.0007668711656441718,0.0008707009142359599,0.0007194244604316547,0.0005589714924538849,0.0007107320540156361,0.0004248088360237893,0.000594883997620464,0.0011441647597254005,0.00044169611307420494,0.0009000900090009,0.0007412898443291327,0.0006325110689437065,0.0006653359946773121,0.0008237232289950577,0.0008169934640522876,0.0008156606851549756,0.0005509641873278236,0.0014803849000740192,0.0008123476848090983,0.000496031746031746,0.0003969829297340214,0.0004837929366231253,0.0005844535359438924,0.000564334085778781,0.0008741258741258741,0.00048496605237633366,0.0008237232289950577,0.000791765637371338,0.0005306447333510214,0.0010793308148947653,0.001272264631043257,0.0005899705014749262,0.0005614823133071309,0.000949667616334283,0.0008503401360544217,0.0008216926869350862,0.0007102272727272727,0.0005698005698005698,0.0009216589861751152,0.0008748906386701663,0.0007309941520467836,0.0007716049382716049,0.0008032128514056225,0.0007727975270479134,0.0005586592178770949,0.0007639419404125286,0.0006613756613756613,0.0006018657839301836,0.0013054830287206266,0.0008481764206955047,0.0008032128514056225,0.0005813953488372093,0.0006825938566552901,0.0006060606060606061,0.0008156606851549756,0.0005633802816901409,0.0005717552887364208,0.0008183306055646482,0.000980392156862745,0.0006138735420503376,0.0005159958720330237,0.0006195786864931846,0.000723589001447178,0.0014035087719298245,0.0006097560975609756,0.0004434589800443459,0.0007710100231303007,0.0006002400960384153,0.0007704160246533128,0.0009115770282588879,0.0005633802816901409,0.0002955956251847473,0.0008156606851549756,0.000794912559618442,0.000851063829787234,0.0007776049766718507,0.0008756567425569177,0.0008481764206955047,0.0005737234652897303,0.0007704160246533128,0.0006257822277847309,0.0008613264427217916,0.000779423226812159,0.0008389261744966443
симонов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021225789334040858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007939658594680428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021225789334040858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003988603988603989,0.0,0.0,0.0,0.0,0.02570281124497992,0.0,0.0,0.0,0.0,0.0012037315678603672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287021154945683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
иногда,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006653359946773121,0.0008237232289950577,0.0,0.0008156606851549756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0017006802721088435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000794912559618442,0.0,0.0,0.0,0.0,0.0,0.0007704160246533128,0.0,0.0,0.0,0.0008389261744966443
эпоха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005509641873278236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007309941520467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0008481764206955047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обвал,0.0,0.0005224660397074191,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011312217194570137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разрешить,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
владимир,0.002135231316725979,0.004702194357366771,0.0016286644951140066,0.0018656716417910447,0.0015082956259426848,0.002586206896551724,0.0013596193065941536,0.015123374900504112,0.0012674271229404308,0.0013908205841446453,0.04604242110708743,0.016055045871559634,0.0036877688998156115,0.0018535681186283596,0.0011135857461024498,0.001863932898415657,0.0011312217194570137,0.0015337423312883436,0.02089682194166304,0.01223021582733813,0.0011179429849077697,0.0014214641080312722,0.009770603228547154,0.001189767995240928,0.0011441647597254005,0.0008833922261484099,0.0018001800180018,0.0014825796886582653,0.001265022137887413,0.0013306719893546241,0.0016474464579901153,0.0016339869281045752,0.0016313213703099511,0.0011019283746556473,0.003700962250185048,0.002437043054427295,0.000992063492063492,0.005160778086542279,0.0009675858732462506,0.0011689070718877848,0.002257336343115124,0.0017482517482517483,0.001454898157129001,0.0016474464579901153,0.001583531274742676,0.015123374900504112,0.0021586616297895305,0.0019083969465648854,0.0029498525073746312,0.0011229646266142617,0.001899335232668566,0.0017006802721088435,0.0016433853738701725,0.0014204545454545455,0.005698005698005698,0.0018433179723502304,0.0017497812773403325,0.0014619883040935672,0.0015432098765432098,0.001606425702811245,0.0015455950540958269,0.0011173184357541898,0.0015278838808250573,0.001984126984126984,0.017153174842010233,0.009138381201044387,0.0016963528413910093,0.001606425702811245,0.0011627906976744186,0.0013651877133105802,0.0012121212121212121,0.0016313213703099511,0.0011267605633802818,0.003430531732418525,0.0016366612111292963,0.0058823529411764705,0.0012277470841006752,0.0010319917440660474,0.0012391573729863693,0.001447178002894356,0.0014035087719298245,0.0012195121951219512,0.0008869179600886918,0.0015420200462606013,0.0024009603841536613,0.0015408320493066256,0.0018231540565177757,0.0011267605633802818,0.0005911912503694946,0.0016313213703099511,0.018282988871224166,0.001702127659574468,0.0015552099533437014,0.0017513134851138354,0.02205258693808312,0.0017211703958691911,0.025423728813559324,0.0018773466833541927,0.0017226528854435831,0.001558846453624318,0.0016778523489932886
природа,0.0099644128113879,0.017241379310344827,0.011400651465798045,0.008706467661691543,0.010558069381598794,0.01206896551724138,0.009517335146159076,0.004510480233483683,0.008871989860583017,0.015994436717663423,0.007759958613554061,0.010703363914373088,0.00921942224953903,0.012974976830398516,0.0077951002227171495,0.0130475302889096,0.016402714932126698,0.010736196319018405,0.006530256856769699,0.010071942446043165,0.007825600894354388,0.015636105188343994,0.0055225148683092605,0.008328375966686495,0.008581235697940504,0.006183745583038869,0.012601260126012601,0.010378057820607857,0.009487666034155597,0.0166333998669328,0.011532125205930808,0.011437908496732025,0.011419249592169658,0.007713498622589532,0.010362694300518135,0.017059301380991064,0.007936507936507936,0.0055577610162763,0.006773101112723754,0.008182349503214495,0.007900677200902935,0.020104895104895104,0.006789524733268671,0.011532125205930808,0.011084718923198733,0.004510480233483683,0.008094981111710739,0.008905852417302799,0.008849557522123894,0.007860752386299831,0.013295346628679962,0.011904761904761904,0.011503697617091208,0.009943181818181818,0.007977207977207978,0.01935483870967742,0.012248468941382326,0.01023391812865497,0.011574074074074073,0.011244979919678716,0.010819165378670788,0.00782122905027933,0.0106951871657754,0.009259259259259259,0.0045139933794763765,0.009138381201044387,0.011874469889737066,0.011244979919678716,0.00813953488372093,0.00955631399317406,0.008484848484848486,0.011419249592169658,0.007887323943661971,0.008004574042309892,0.011456628477905073,0.012745098039215686,0.009208103130755065,0.007223942208462332,0.014250309789343246,0.010130246020260492,0.009824561403508772,0.00853658536585366,0.0066518847006651885,0.01079414032382421,0.008403361344537815,0.01078582434514638,0.018231540565177756,0.007887323943661971,0.004138338752586462,0.011419249592169658,0.011128775834658187,0.011914893617021277,0.01088646967340591,0.01926444833625219,0.011874469889737066,0.008032128514056224,0.01078582434514638,0.008760951188986232,0.012058570198105082,0.010911925175370226,0.01174496644295302
знать,0.0,0.0,0.0,0.0,0.0,0.0,0.0006798096532970768,0.0007959671000265323,0.0006337135614702154,0.0,0.0005173305742369374,0.0007645259938837921,0.0006146281499692685,0.0,0.0005567928730512249,0.0,0.0005656108597285068,0.0,0.0,0.0,0.0005589714924538849,0.0007107320540156361,0.0,0.0,0.0,0.00044169611307420494,0.0,0.0,0.0,0.0006653359946773121,0.0008237232289950577,0.0,0.0008156606851549756,0.0,0.0014803849000740192,0.0008123476848090983,0.0,0.0003969829297340214,0.001451378809869376,0.0,0.0,0.0008741258741258741,0.0019398642095053346,0.0,0.0,0.0007959671000265323,0.0005396654074473826,0.0006361323155216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0005698005698005698,0.0,0.0,0.0007309941520467836,0.0007716049382716049,0.0008032128514056225,0.0,0.002793296089385475,0.0,0.0,0.0012037315678603672,0.0,0.0008481764206955047,0.0024096385542168677,0.002325581395348837,0.0013651877133105802,0.0024242424242424242,0.0008156606851549756,0.0,0.0,0.0024549918166939444,0.0,0.0,0.0025799793601651187,0.0,0.0,0.0014035087719298245,0.0,0.0013303769401330377,0.0007710100231303007,0.0,0.0015408320493066256,0.0,0.0011267605633802818,0.0005911912503694946,0.0008156606851549756,0.000794912559618442,0.000851063829787234,0.0,0.0,0.0,0.0,0.0007704160246533128,0.0,0.0008613264427217916,0.000779423226812159,0.0
для,0.01708185053380783,0.012539184952978056,0.018729641693811076,0.014925373134328358,0.021116138763197588,0.019827586206896553,0.02107409925220938,0.0066330591668877685,0.015842839036755388,0.018776077885952713,0.013450594930160372,0.023700305810397553,0.014136447449293177,0.021316033364226137,0.015590200445434299,0.021435228331780055,0.013574660633484163,0.01763803680981595,0.02220287331301698,0.016546762589928057,0.01509223029625489,0.016346837242359632,0.02336448598130841,0.013682331945270671,0.01887871853546911,0.010159010600706713,0.020702070207020702,0.021497405485544848,0.020872865275142316,0.015302727877578177,0.019769357495881382,0.0196078431372549,0.018760195758564437,0.013774104683195593,0.01776461880088823,0.01949634443541836,0.01984126984126984,0.009924573243350537,0.011611030478955007,0.015780245470485097,0.012979683972911963,0.020104895104895104,0.012609117361784675,0.018945634266886325,0.018210609659540775,0.0066330591668877685,0.0124123043712898,0.014631043256997456,0.01415929203539823,0.01291409320606401,0.02184235517568851,0.02465986394557823,0.01972062448644207,0.016335227272727272,0.014245014245014245,0.02119815668202765,0.020122484689413824,0.017543859649122806,0.017746913580246913,0.021686746987951807,0.02241112828438949,0.012849162011173185,0.019098548510313215,0.01917989417989418,0.0066205236232320195,0.016318537859007835,0.019508057675996608,0.01927710843373494,0.01744186046511628,0.015699658703071672,0.01575757575757576,0.018760195758564437,0.018591549295774647,0.0137221269296741,0.018821603927986905,0.021568627450980392,0.014119091467157766,0.013415892672858616,0.01486988847583643,0.02170767004341534,0.016140350877192983,0.01768292682926829,0.012416851441241685,0.018504240555127217,0.015606242496998799,0.023112480739599383,0.020966271649954422,0.012957746478873239,0.012119420632574637,0.018760195758564437,0.018282988871224166,0.020425531914893616,0.017884914463452566,0.021891418563922942,0.019508057675996608,0.019506597819850834,0.01926040061633282,0.014392991239048811,0.019810508182601206,0.018706157443491817,0.01929530201342282
иннокентий,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0006146281499692685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
филат,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005306447333510214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277888050813815,0.0,0.0,0.001128668171557562,0.0,0.0,0.0,0.0,0.0005306447333510214,0.005396654074473826,0.0,0.0005899705014749262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
редеть,0.0,0.0005224660397074191,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005656108597285068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003969829297340214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653223666755107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005159958720330237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
привет,0.0007117437722419929,0.0010449320794148381,0.0008143322475570033,0.0006218905472636816,0.0007541478129713424,0.0008620689655172414,0.0006798096532970768,0.0005306447333510214,0.0012674271229404308,0.0006954102920723226,0.0005173305742369374,0.0007645259938837921,0.0006146281499692685,0.0009267840593141798,0.0005567928730512249,0.0009319664492078285,0.0011312217194570137,0.0007668711656441718,0.0008707009142359599,0.0007194244604316547,0.0005589714924538849,0.0007107320540156361,0.0004248088360237893,0.000594883997620464,0.0005720823798627002,0.00044169611307420494,0.0009000900090009,0.0007412898443291327,0.0006325110689437065,0.0006653359946773121,0.0016474464579901153,0.0008169934640522876,0.0016313213703099511,0.0005509641873278236,0.0007401924500370096,0.0008123476848090983,0.000496031746031746,0.0007939658594680428,0.0004837929366231253,0.0005844535359438924,0.000564334085778781,0.0008741258741258741,0.00048496605237633366,0.0008237232289950577,0.000791765637371338,0.0005306447333510214,0.0005396654074473826,0.0006361323155216285,0.0005899705014749262,0.0005614823133071309,0.000949667616334283,0.0008503401360544217,0.0008216926869350862,0.0007102272727272727,0.0005698005698005698,0.0009216589861751152,0.0008748906386701663,0.0007309941520467836,0.0007716049382716049,0.0008032128514056225,0.0007727975270479134,0.0011173184357541898,0.0007639419404125286,0.0006613756613756613,0.0006018657839301836,0.0006527415143603133,0.0016963528413910093,0.0008032128514056225,0.0005813953488372093,0.0006825938566552901,0.0006060606060606061,0.0008156606851549756,0.0005633802816901409,0.0005717552887364208,0.0008183306055646482,0.000980392156862745,0.0006138735420503376,0.0005159958720330237,0.0006195786864931846,0.000723589001447178,0.0007017543859649122,0.0006097560975609756,0.0004434589800443459,0.0007710100231303007,0.0006002400960384153,0.0007704160246533128,0.0009115770282588879,0.0005633802816901409,0.0002955956251847473,0.0008156606851549756,0.000794912559618442,0.000851063829787234,0.0007776049766718507,0.0008756567425569177,0.0008481764206955047,0.0005737234652897303,0.0007704160246533128,0.0006257822277847309,0.0008613264427217916,0.000779423226812159,0.0008389261744966443
